crd_number,sec_number,name,other_names,registration_status,registration_begin_date,firm_size,firm_type,formed_state,formed_date,phone,finra_approved_registration_count,number_of_branches,branch_locations_count,disclosures_count,street,city,state,zip_code,country,latitude,longitude,matched_from_name,match_confidence,phase,scraped_at
151593,68381,TAP SECURITIES LLC,TAP SECURITIES LLC,Approved,07/02/2010,Small,Limited Liability Company,Delaware,06/16/2009,212-909-9009,1,2,1,0,505 PARK AVENUE,NEW YORK,NY,10022,USA,,,TAP SECURITIES LLC,1.0,3,2026-04-02T01:55:35.078693
314806,70723,TAPP ENGINE SECURITIES,"TAPP ENGINE SECURITIES|TAPP ENGINE SECURITIES, LLC",Approved,03/23/2022,Small,Limited Liability Company,Delaware,06/17/2020,617-221-6545,1,3,1,0,1400 HANCOCK ST.,QUINCY,MA,02169,UNITED STATES,,,TAPP ENGINE SECURITIES,1.0,3,2026-04-02T01:59:39.025268
277027,69649,"TASTYTRADE, INC.","TASTYTRADE, INC.|TASTYWORKS, INC.",Approved,03/10/2016,Small,Corporation,Delaware,06/22/2015,312-724-7075,1,2,1,1,1330 WEST FULTON STREET,CHICAGO,IL,60607,USA,,,"TASTYTRADE, INC.",1.0,3,2026-04-02T01:57:31.485123
308518,70517,"TAYLOR GREY, INC.","TAYLOR GREY, INC.",Approved,10/02/2020,Small,Corporation,California,03/10/2020,626-241-0075,1,3,1,0,3158 SCHOLARSHIP,NEWPORT BEACH,CA,92612,UNITED STATES,,,"TAYLOR GREY, INC.",1.0,3,2026-04-02T01:59:11.115887
155523,68723,"TC2000 BROKERAGE, INC.","ARROWHEAD SECURITIES, INC.|WORDENTRADE, INC.|TRADEFIRE, INC.|TC2000 BROKERAGE, INC.",Approved,07/07/2011,Small,Corporation,Georgia,10/06/2010,910-550-2325,1,3,1,0,"6315 BOATHOUSE RD., STE. 200",WILMINGTON,NC,28403,USA,,,"TC2000 BROKERAGE, INC.",1.0,3,2026-04-02T01:56:05.079333
313304,70682,"TCBI SECURITIES, INC.","TCBI SECURITIES|TEXAS CAPITAL SECURITIES|TCBI SECURITIES, INC.",Approved,12/21/2021,Medium,Corporation,Texas,03/03/2021,214-932-6671,1,7,2,0,2000 MCKINNEY AVENUE,DALLAS,TX,75201,UNITED STATES,,,"TCBI SECURITIES, INC.",1.0,3,2026-04-02T01:59:33.943290
164153,69089,"TCFG WEALTH MANAGEMENT, LLC","TCFG WEALTH MANAGEMENT, LLC",Approved,12/11/2012,Small,Limited Liability Company,Delaware,04/10/2012,949 365-5830,1,12,1,1,"28202 CABOT ROAD, SUITE 305",LAGUNA NIGUEL,CA,92677,,,,"TCFG WEALTH MANAGEMENT, LLC",1.0,3,2026-04-02T01:56:35.370453
291767,70061,TCG CAPITAL MARKETS L.L.C.,TCG CAPITAL MARKETS L.L.C.,Approved,08/10/2018,Medium,Limited Liability Company,Delaware,10/20/2017,212-813-4900,1,5,1,0,1 VANDERBILT AVENUE,NEW YORK,NY,10017,USA,,,TCG CAPITAL MARKETS L.L.C.,1.0,3,2026-04-02T01:58:17.700268
16670,31114,TCW FUNDS DISTRIBUTORS LLC,KENTER SECURITIES CORPORATION|TCW FUNDS DISTRIBUTORS LLC|TCW FUNDS DISTRIBUTORS|TCW BROKERAGE SERVICES,Approved,06/06/1986,Small,Limited Liability Company,Delaware,04/01/2016,213 244-0000,1,7,1,0,515 SOUTH FLOWER STREET,LOS ANGELES,CA,90071,UNITED STATES,,,TCW FUNDS DISTRIBUTORS LLC,1.0,3,2026-04-02T01:48:04.135948
122529,65509,TD ARRANGED SERVICES LLC,"ATM EXECUTION LLC|TD ARRANGED SERVICES LLC|LABRANCHE STRUCTURED PRODUCTS LLC|LABRANCHE CAPITAL, LLC|COWEN ELECTRONIC|COWEN CAPITAL LLC",Approved,03/02/2010,Small,Limited Liability Company,New York,02/12/2002,212-827-7000,1,1,1,13,1 VANDERBILT AVENUE,NEW YORK,NY,10017,USA,,,TD ARRANGED SERVICES LLC,1.0,3,2026-04-02T01:52:42.846100
154838,68677,TD FINANCIAL PRODUCTS LLC,"HEADLANDS GLOBAL MARKETS, LLC|TD SECURITIES AUTOMATED TRADING LLC|TD FINANCIAL PRODUCTS LLC|HEADLANDS TECH GLOBAL MARKETS, LLC|HEADLANDS TECH GLOBAL MARKETS",Approved,02/28/2011,Small,Limited Liability Company,Delaware,07/21/2010,312-601-8643,1,4,1,0,71 S. WACKER DRIVE,CHICAGO,IL,60606,USA,,,TD FINANCIAL PRODUCTS LLC,1.0,3,2026-04-02T01:55:59.986995
1914,3337,TD PRIME SERVICES LLC,"ALBERT FRIED & COMPANY, LLC|TD PRIME SERVICES LLC",Approved,12/07/1951,Small,Limited Liability Company,New York,01/01/1996,212-827-7000,1,3,1,11,ONE VANDERBILT AVENUE,NEW YORK,NY,10017,UNITED STATES,,,TD PRIME SERVICES LLC,1.0,3,2026-04-02T01:46:21.729429
164484,69105,TD PRIVATE CLIENT WEALTH LLC,TD PRIVATE CLIENT WEALTH LLC,Approved,02/28/2013,Large,Limited Liability Company,Delaware,07/13/2012,877-703-9896,1,277,1,3,"1 VANDERBILT AVENUE, 23RD FLOOR",NEW YORK,NY,10017,USA,,,TD PRIVATE CLIENT WEALTH LLC,1.0,3,2026-04-02T01:56:37.487424
18476,36747,TD SECURITIES (USA) LLC,"AMERICAN GOVERNMENT SECURITIES, INC.|TORONTO DOMINION SECURITIES CORP.|TORONTO DOMINION SECURITIES (USA) INC.|TD SECURITIES (USA) LLC|TD SECURITIES (USA) INC.",Approved,07/24/1987,Large,Limited Liability Company,Delaware,11/01/2004,212-827-7000,1,19,27,21,ONE VANDERBILT AVENUE,NEW YORK,NY,10017,UNITED STATES,,,TD SECURITIES (USA) LLC,1.0,3,2026-04-02T01:48:22.732727
313766,70694,TECHSPEED CLEARING LLC,TECHSPEED CLEARING|TECHSPEED CLEARING LLC,Approved,02/09/2022,Small,Limited Liability Company,Delaware,03/04/2021,214-293-7608,1,3,1,0,16479 DALLAS PARKWAY,ADDISON,TX,75001,UNITED STATES,,,TECHSPEED CLEARING LLC,1.0,3,2026-04-02T01:59:35.441550
39000,48501,"TECKMEYER FINANCIAL SERVICES, L.L.C.","TECKMEYER FINANCIAL SERVICES, L.L.C.",Approved,01/10/1996,Small,Limited Liability Company,Nebraska,05/01/1995,402-331-8600,1,6,1,1,11104 JOHN GALT BLVD.,OMAHA,NE,68137-2307,UNITED STATES,,,"TECKMEYER FINANCIAL SERVICES, L.L.C.",1.0,3,2026-04-02T01:50:16.160878
297701,70171,TELEGRAPH HILL BD LLC,"TELEGRAPH HILL ADVISORS, LLC|TELEGRAPH HILL BD LLC",Approved,10/15/2020,Small,Limited Liability Company,California,12/13/2019,415-523-0055,1,2,1,0,535 MISSION STREET,SAN FRANCISCO,CA,94105,UNITED STATES,,,TELEGRAPH HILL BD LLC,1.0,3,2026-04-02T01:58:27.020109
338007,71397,TELESIS SECURITIES LLC,TELESIS|TELESIS SECURITIES LLC,Approved,03/11/2026,Small,Limited Liability Company,Florida,01/25/2024,321-257-2323,1,1,1,0,111 N. ORANGE AVE.,ORLANDO,FL,32801,UNITED STATES,,,TELESIS SECURITIES LLC,1.0,3,2026-04-02T02:01:15.774773
148234,67988,TELSEY ADVISORY GROUP LLC,TELSEY ADVISORY GROUP LLC|TELSEY CAPITAL GROUP LLC,Approved,03/09/2009,Small,Limited Liability Company,Delaware,05/28/2008,212-973-9700,1,5,6,0,"555 FIFTH AVE., 7TH FLOOR",NEW YORK,NY,10017,USA,,,TELSEY ADVISORY GROUP LLC,1.0,3,2026-04-02T01:55:09.622161
102840,52169,TEMPLUM MARKETS LLC,"GENESIS SECURITIES, INC.|VISIONQUEST SECURITIES, LLC.|TEMPLUM MARKETS LLC|OUISA CAPITAL LLC|LIQUID M CAPITAL LLC|GENESIS SECURITIES, LLC",Approved,03/28/2000,Small,Limited Liability Company,Delaware,01/25/1999,3328955038,1,2,1,0,315 MADISON AVE,NEW YORK,NY,10017,UNITED STATES,,,TEMPLUM MARKETS LLC,1.0,3,2026-04-02T01:51:37.944945
151256,68354,TENEO SECURITIES LLC,MARBLE NORTH SECURITIES LLC|VERAPOINT SECURITIES LLC|TENEO SECURITIES LLC,Approved,03/16/2010,Small,Limited Liability Company,Delaware,07/17/2009,(212) 886-1600,1,3,1,1,280 PARK AVENUE,NEW YORK,NY,10017,USA,,,TENEO SECURITIES LLC,1.0,3,2026-04-02T01:55:34.177256
173696,69548,"TENOAKS ENERGY ADVISORS, LLC","MERAMEC ENERGY ADVISORS, LLC|TENOAKS ENERGY ADVISORS, LLC",Approved,05/04/2015,Small,Limited Liability Company,Texas,09/15/2014,214-620-4421,1,2,1,0,ADDISON CIRCLE ONE,ADDISON,TX,75001,USA,,,"TENOAKS ENERGY ADVISORS, LLC",1.0,3,2026-04-02T01:57:20.091722
45097,50973,"TERRANOVA CAPITAL EQUITIES, INC","EUROPEAN AMERICAN EQUITIES, INC.|TN CAPITAL EQUITIES, LTD|TERRANOVA CAPITAL EQUITIES, INC.|TERRANOVA CAPITAL EQUITIES, INC|HORNBLOWER CAPITAL SECURITIES, INC.|GROWVEST CAPITAL SECURITIES, INC.|EUROPEAN AMERICAN EQUITIES, LTD.",Approved,09/25/1998,Small,Corporation,Delaware,03/18/1998,212-381-7391,1,2,1,4,420 LEXINGTON AVENUE,NEW YORK,NY,10170,UNITED STATES,,,"TERRANOVA CAPITAL EQUITIES, INC",1.0,3,2026-04-02T01:51:08.591760
16910,34706,"TEXAKOMA FINANCIAL, INC.","TEXAKOMA FINANCIAL, INC.",Approved,10/30/1985,Small,Corporation,Texas,03/06/1985,972-701-9106,1,2,1,5,5601 GRANITE PARKWAY,PLANO,TX,75024,UNITED STATES,,,"TEXAKOMA FINANCIAL, INC.",1.0,3,2026-04-02T01:48:07.725398
135671,66939,TEXAS CORPORATE CAPITAL ADVISORS,TECCA HOLDINGS LLC|TEXAS CORPORATE CAPITAL ADVISORS,Approved,11/01/2005,Small,Limited Liability Company,Texas,04/07/2000,214 459-3169,1,2,1,0,100 CRESCENT COURT,DALLAS,TX,75201,USA,,,TEXAS CORPORATE CAPITAL ADVISORS,1.0,3,2026-04-02T01:53:52.154182
120148,65276,"TEXAS SECURITIES, INC.","TEXAS SECURITIES, INC.",Approved,11/04/2002,Small,Corporation,Texas,01/18/2002,972-492-0058,1,2,1,1,4024 NAZARENE,CARROLLTON,TX,75010,USA,,,"TEXAS SECURITIES, INC.",1.0,3,2026-04-02T01:52:32.568512
300853,70310,"TEXTURE CAPITAL, INC.","TEXTURE CAPITAL|TEXTURE CAPITAL, INC.",Approved,09/28/2020,Small,Corporation,Delaware,11/08/2018,646-979-8558,1,2,1,0,14 WALL STREET,NEW YORK,NY,10005,UNITED STATES,,,"TEXTURE CAPITAL, INC.",1.0,3,2026-04-02T01:58:47.411942
284982,69822,"TFA SECURITIES, INC.","TFA SECURITIES, INC.",Approved,08/16/2017,Small,Corporation,California,04/30/2009,310-341-2332,1,3,1,0,"201 CONTINENTAL BLVD., SUITE 110",EL SEGUNDO,CA,90245,,,,"TFA SECURITIES, INC.",1.0,3,2026-04-02T01:57:51.902710
334543,71329,TH GLOBAL CAPITAL ADVISORS INC.,TH GLOBAL CAPITAL ADVISORS INC.,Approved,08/06/2025,Small,Corporation,Wyoming,01/28/2025,2012745741,1,1,1,0,27070 SERRANO WAY,BONITA SPRINGS,FL,34135,UNITED STATES,,,TH GLOBAL CAPITAL ADVISORS INC.,1.0,3,2026-04-02T02:01:04.370023
7888,23684,"THE BAKER GROUP, LP","JAMES BAKER & ASSOCIATES, A LIMITED PARTNERSHIP|THE BAKER GROUP, LP|THE BAKER GROUP PORTFOLIO MANAGEMENT, LP|THE BAKER GROUP|JAMES BAKER & COMPANY|JAMES BAKER & ASSOCIATES, LP",Approved,04/27/1979,Small,Partnership,Oklahoma,05/20/1992,405-415-7202,1,13,1,4,1601 NW EXPRESSWAY,OKLAHOMA CITY,OK,73118-1426,UNITED STATES,,,"THE BAKER GROUP, LP",1.0,3,2026-04-02T01:47:08.256275
312876,70808,"THE BALDWIN GROUP SECURITIES, LLC","BRP SECURITIES, LLC|THE BALDWIN GROUP SECURITIES, LLC",Approved,03/20/2024,Small,Limited Liability Company,Florida,04/12/2019,866-279-0698,1,2,1,0,6720-B ROCKLEDGE DRIVE,BETHESDA,MD,20817,UNITED STATES,,,"THE BALDWIN GROUP SECURITIES, LLC",1.0,3,2026-04-02T01:59:31.536377
116269,53542,THE BANK STREET GROUP L.L.C.,THE BANK STREET GROUP|THE BANK STREET GROUP L.L.C.,Approved,03/07/2002,Small,Limited Liability Company,Delaware,05/07/2001,203-252-2800,1,2,1,0,"333 LUDLOW STREET, 3RD FLOOR, SOUTH TOWER",STAMFORD,CT,06902,USA,,,THE BANK STREET GROUP L.L.C.,1.0,3,2026-04-02T01:52:19.657173
22982,40081,"THE BENCHMARK COMPANY, LLC","BENCHMARK-PELLINORE GROUP, INC.|THE BENCHMARK COMPANY, LLC|THE BENCHMARK COMPANY, INC.|PELLINORE SECURITIES CORP.",Approved,02/24/1989,Small,Limited Liability Company,Delaware,02/21/2003,(212) 312-6700,1,6,4,19,150 E 58TH STREET,NEW YORK,NY,10155,UNITED STATES,,,"THE BENCHMARK COMPANY, LLC",1.0,3,2026-04-02T01:48:41.645107
16671,34349,"THE CARNEY GROUP, INCORPORATED","CARNEY AND COMPANY, INCORPORATED|THE CARNEY GROUP, INCORPORATED",Termination Requested,,Small,Corporation,Florida,08/19/1985,561-330-8140,1,2,1,2,"135 S.E. 5TH AVENUE, SUITE 202",DELRAY BEACH,FL,33483,UNITED STATES,,,"THE CARNEY GROUP, INCORPORATED",1.0,3,2026-04-02T01:48:04.430726
23418,40417,"THE CHAMPION GROUP, INC.","THE CHAMPION GROUP, INC.",Approved,12/21/1988,Small,Corporation,Delaware,11/11/1988,210 490-1482,1,2,1,0,4416 LOCKHILL SELMA RD,SHAVANO PARK,TX,78249,UNITED STATES,,,"THE CHAMPION GROUP, INC.",1.0,3,2026-04-02T01:48:43.131637
114904,53453,"THE COURTNEY GROUP, LLC","THE COURTNEY GROUP, LLC",Approved,03/22/2002,Small,Limited Liability Company,Delaware,06/01/2001,949-706-3600,1,2,1,0,363  SAN MIGUEL DRIVE,NEWPORT BEACH,CA,92660,USA,,,"THE COURTNEY GROUP, LLC",1.0,3,2026-04-02T01:52:16.349782
26598,42662,THE ENTERPRISE SECURITIES COMPANY,THE ENTERPRISE SECURITIES COMPANY,Approved,10/17/1990,Small,Corporation,Michigan,04/26/1990,248-539-8282,1,2,1,2,30301 NORTHWESTERN HIGHWAY,FARMINGTON HILLS,MI,48334,UNITED STATES,,,THE ENTERPRISE SECURITIES COMPANY,1.0,3,2026-04-02T01:49:01.454844
288142,69926,THE FORBES SECURITIES GROUP LLC,FORBES PARTNERS|THE FORBES SECURITIES GROUP LLC,Approved,09/11/2017,Small,Limited Liability Company,Colorado,02/01/2017,303-770-6017,1,4,1,0,6400 S. FIDDLERS GREEN CIRCLE,GREENWOOD VILLAGE,CO,80111,USA,,,THE FORBES SECURITIES GROUP LLC,1.0,3,2026-04-02T01:58:02.107561
7089,20267,"THE FRAZER LANIER COMPANY, INCORPORATED","THE FRAZER LANIER COMPANY, INCORPORATED",Approved,03/26/1976,Small,Corporation,Delaware,01/01/1976,334-265-8483,1,4,1,5,300 WATER STREET,MONTGOMERY,AL,36103,UNITED STATES,,,"THE FRAZER LANIER COMPANY, INCORPORATED",1.0,3,2026-04-02T01:46:55.938935
45287,51017,THE GLADOWSKY GROUP,GLADOWSKY CAPITAL MANAGEMENT CORP|THE GLADOWSKY GROUP|GLADOWSKY CAPITAL MANAGEMENT CORP.,Approved,12/22/1998,Small,Corporation,New York,01/16/1997,631-360-7200,1,3,1,1,18 MANOR ROAD,SMITHTOWN,NY,11787,UNITED STATES,,,THE GLADOWSKY GROUP,1.0,3,2026-04-02T01:51:10.325181
306193,70467,THE GROWTH STAGE INC.,THE GROWTH STAGE INC.,Approved,12/09/2020,Small,Corporation,Delaware,09/30/2019,469-634-7764,1,2,1,0,1460 BROADWAY,NEW YORK,NY,10036,UNITED STATES,,,THE GROWTH STAGE INC.,1.0,3,2026-04-02T01:59:03.030772
16986,34867,THE HUNTINGTON INVESTMENT COMPANY,"HUNTINGTON CAPITAL MARKETS, INC.|THE HUNTINGTON INVESTMENT COMPANY|THE HUNTINGTON COMPANY|HUNTINGTON FINANCIAL ADVISORS",Approved,01/02/1986,Large,Corporation,Ohio,01/17/1991,800-322-4600,1,983,1,25,41 S. HIGH ST.,COLUMBUS,OH,43215,UNITED STATES,,,THE HUNTINGTON INVESTMENT COMPANY,1.0,3,2026-04-02T01:48:08.369344
41282,49352,"THE JEFFREY MATTHEWS FINANCIAL GROUP, L.L.C.","D/B/A JEFFREY MATTHEWS FINANCIAL GROUP|THE JEFFREY MATTHEWS FINANCIAL GROUP, L.L.C.|JEFFREY MATTHEWS & CO., INC.|HALPERT, COHEN AND COMPANY, INC.",Approved,11/27/1996,Small,Limited Liability Company,New Jersey,10/09/1996,973-805-6222,1,9,1,8,30B VREELAND ROAD,FLORHAM PARK,NJ,07932,UNITED STATES,,,"THE JEFFREY MATTHEWS FINANCIAL GROUP, L.L.C.",1.0,3,2026-04-02T01:50:35.376544
46472,51430,"THE KLEIN GROUP, LLC","CAPITALINK, L.C.|THE KLEIN GROUP, LLC",Approved,03/11/1999,Small,Limited Liability Company,Florida,09/29/1998,212-409-2412,1,2,1,0,640 5TH AVENUE,NEW YORK,NY,10019,UNITED STATES,,,"THE KLEIN GROUP, LLC",1.0,3,2026-04-02T01:51:19.625388
37157,47639,"THE LEADERS GROUP, INC.","SIMPLICITY INVESTMENTS|THE LEADERS GROUP, INC.|THE LEADERS GROUP",Approved,08/30/1995,Large,Corporation,Delaware,07/14/1994,303-797-9080,1,72,1,4,475 SPRINGFIELD AVE,SUMMIT,NJ,07901,UNITED STATES,,,"THE LEADERS GROUP, INC.",1.0,3,2026-04-02T01:50:01.171073
40259,48995,THE LOGAN GROUP SECURITIES,"LOGAN, KEVIN CHRISTOPHER|THE LOGAN GROUP SECURITIES|THE LOGAN GROUP",Approved,04/25/1996,Small,Sole Proprietorship,California,01/19/1996,916-791-3200,1,3,1,2,"2151 PROFESSIONAL DRIVE, SUITE 260",ROSEVILLE,CA,95661,UNITED STATES,,,THE LOGAN GROUP SECURITIES,1.0,3,2026-04-02T01:50:28.181003
144909,67684,THE M & A GROUP LLC,"LAKEPOINTE CAPITAL ADVISORS LLC|THE M & A GROUP LLC|THE M & A GROUP - SORENSEN FREELAND PARTNERS, LLC",Approved,01/10/2008,Small,Limited Liability Company,Minnesota,10/18/2006,651-430-3220,1,3,1,0,512 LIBERTY PARKWAY,STILLWATER,MN,55082,UNITED STATES,,,THE M & A GROUP LLC,1.0,3,2026-04-02T01:54:44.063089
145584,67738,THE NEW PENFACS INC.,THE NEW PENFACS INC.,Approved,06/03/2008,Small,Corporation,Massachusetts,01/17/2018,(603)893-3563,1,2,1,0,337 TURNPIKE ROAD,SOUTHBOROUGH,MA,01772,UNITED STATES,,,THE NEW PENFACS INC.,1.0,3,2026-04-02T01:54:49.145602
2936,14161,THE O.N. EQUITY SALES COMPANY,THE O.N. EQUITY SALES COMPANY,Approved,12/16/1968,Medium,Corporation,Ohio,08/22/1968,513-794-6794,1,188,1,9,ONE FINANCIAL WAY,CINCINNATI,OH,45242,UNITED STATES,,,THE O.N. EQUITY SALES COMPANY,1.0,3,2026-04-02T01:46:29.837447
42941,50082,"THE OAK RIDGE FINANCIAL SERVICES GROUP, INC.","EQUITY SECURITIES INVESTMENTS, INC.|THE SWANSON GROUP|THE OAK RIDGE FINANCIAL SERVICES GROUP, INC.|THE OAK RIDGE FINANCIAL SERVICES GROUP, INC|THE OAK RIDGE FINANCIAL SERVICES GROUP INC",Approved,04/25/1997,Small,Corporation,Minnesota,03/13/1997,763-923-2200,1,11,2,10,"701 XENIA AVE. SOUTH, SUITE 100",GOLDEN VALLEY,MN,55416-1089,UNITED STATES,,,"THE OAK RIDGE FINANCIAL SERVICES GROUP, INC.",1.0,3,2026-04-02T01:50:49.773067
26153,42399,"THE ROCKWELL FINANCIAL GROUP, INC.","MULLINS & COMPANY, INC.|THE ROCKWELL FINANCIAL GROUP, INC.",Approved,06/07/1990,Small,Corporation,New Jersey,01/05/1998,5164999453,1,3,1,3,240 W. OLD COUNTRY ROAD . SUITE 3,HICKSVILLE,NY,11801,UNITED STATES,,,"THE ROCKWELL FINANCIAL GROUP, INC.",1.0,3,2026-04-02T01:48:57.834401
124430,65674,THE SPARTAN GROUP,THE SPARTAN GROUP,Approved,01/14/2003,Small,Limited Liability Company,California,10/11/2002,626.204.6380,1,3,1,0,"16 N. MARENGO, SUITE #307",PASADENA,CA,91101,,,,THE SPARTAN GROUP,1.0,3,2026-04-02T01:52:47.713717
32788,46341,THE STRATEGIC ALLIANCE CORPORATION,THE STRATEGIC ALLIANCE CORPORATION,Approved,10/25/1993,Small,Corporation,North Carolina,05/30/1989,704-983-5959,1,2,1,0,132 NORTH 1ST STREET,ALBEMARLE,NC,28001,UNITED STATES,,,THE STRATEGIC ALLIANCE CORPORATION,1.0,3,2026-04-02T01:49:34.761888
126514,65885,"THE STRATEGIC FINANCIAL ALLIANCE, INC.","ADAMS FINANCIAL SERVICES|WELLSPRING ADVISORY SERVICES, LLC|TOM BECK COMPANY|THE STRATEGIC FINANCIAL ALLIARCE|THE STRATEGIC FINANCIAL ALLIANCE, INC.|THE STRATEGIC FINANCIAL ALLIANCE|THE RAPPAHANNOCK WEALTH ADVISORS, INC.|THE BAKER FINANCIAL GROUP, LLC|STARR CAPITAL|SNYDER FINANCIAL GROUP|SHERPA FINANCIAL ADVISORS|RELIANCE ADVISORY SERVICES, INC.|RAUSCH FINANCIAL SERVICES|PRIVATE CLIENT ADVISORY|PREHMUS FINANCIAL PARTNERS|OAK WEALTH MANAGEMENT|O'NEIL FINANCIAL ADVISORS|NORTH GEORGIA WEALTH ADVISORS|NAKAMURA STRATEGIC FINANCIAL PLANNING|MONEY CONCEPTS, INC.|MAIN ADVISORY|LFA PRIVATE WEALTH MANAGEMENT|LEGACY FINANCIAL ASSOCIATES|KOEHN FINANCIAL GROUP|KNIGHT ASSET MANAGEMENT|KJM WEALTH MANAGEMENT|KEOWEE FINANCIAL GROUP, INC.|KEIHATSU WEALTH MANAGEMENT|KEEN ADVISOR GROUP|KEEN & POCOCK|KAP FINANCIAL SOLUTIONS|GROWTHPOINT ADVISORS, LLC|GOLDEN SWORD ALLIANCE|GEORGIA WEALTH PARTNERS|GENCREST CAPITAL PARTNERS|FRANK REYNOLDS AND COMPANY|FINANCIAL PLANNING ADVISORY SERVICE, INC.|ENCORE FINANCIAL CONSULTING|DUNN FINANCIAL SERVICES|DERAND CAPITAL MANAGEMENT GROUP / THE RETIREMENT COACH|DAVIS WEALTH PLANNING|CORRIGAN FINANCIAL|CORNERSTONE WEALTH SERVICES|CORNERSTONE WEALTH MANAGEMENT|COMPASS WEALTH MANAGEMENT|CAROLINA WEALTH ADVISORS|CARNEGIE WEALTH MANAGEMENT|CARLYLE WEALTH MANAGEMENT|CAPITAL INSIGHT GROUP|BOWERS PRIVATE WEALTH MANAGEMENT|BENNCO ADVISORS",Approved,09/12/2003,Small,Corporation,Georgia,02/13/2003,678-954-4000,1,65,1,1,2200 CENTURY PARKWAY,ATLANTA,GA,30345,US,,,"THE STRATEGIC FINANCIAL ALLIANCE, INC.",1.0,3,2026-04-02T01:52:58.312793
17025,34910,THE STURGES COMPANY,THE STURGES COMPANY,Approved,12/18/1985,Small,Corporation,Ohio,10/01/1985,239-302-2967,1,2,1,0,8787 BAY COLONY DRIVE #1002,NAPLES,FL,34108,UNITED STATES,,,THE STURGES COMPANY,1.0,3,2026-04-02T01:48:08.934409
18004,41206,THE TAVENNER COMPANY,"LITTLETON FINANCIAL SERVICES, INC.|WESTMINISTER FINANCIAL INVESTMENTS, INC.|THE TAVENNER COMPANY|LITTLETON SECURITIES COMPANY",Approved,06/26/1990,Small,Corporation,Ohio,01/27/1986,937-399-8415,1,6,1,0,4910 OLD MECHANICSBURG RD.,SPRINGFIELD,OH,45502,UNITED STATES,,,THE TAVENNER COMPANY,1.0,3,2026-04-02T01:48:17.644065
39782,48809,"THE TIDAL GROUP, INC.","THE TIDAL GROUP, INC.",Approved,03/19/1996,Small,Corporation,Texas,02/23/1995,210-659-1446,1,2,1,1,"5501 MID CITIES PARKWAY, SUITE 100",SCHERTZ,TX,78154-2413,UNITED STATES,,,"THE TIDAL GROUP, INC.",1.0,3,2026-04-02T01:50:23.979341
47895,51950,"THE ULTIMA GLOBAL MARKETS (USA), INC.","ALFA CAPITAL MARKETS (USA), INC|THE ULTIMA GLOBAL MARKETS (USA), INC.|COMPASS FINANCIAL CORPORATION|BCS GLOBAL MARKETS|BCS AMERICAS, INC.|ALFORMA CAPITAL MARKETS, INC.",Approved,01/06/2000,Small,Corporation,New York,07/27/1998,212-421-7500,1,2,1,1,230 PARK AVENUE,NEW YORK,NY,10169,UNITED STATES,,,"THE ULTIMA GLOBAL MARKETS (USA), INC.",1.0,3,2026-04-02T01:51:31.653642
104353,52814,THE VERTICAL GROUP,"ATWOOD, MARKS & COMPANY, INC|THE VERTICAL TRADING GROUP, LLC|THE VERTICAL GROUP, INC.|THE VERTICAL GROUP",Approved,03/19/2001,Small,Limited Liability Company,New York,08/11/2005,212-918-1202,1,4,2,13,130 MAPLE AVENUE,RED BANK,NJ,07701,UNITED STATES,,,THE VERTICAL GROUP,1.0,3,2026-04-02T01:51:55.374102
35546,46743,THE WINNING EDGE FINANCIAL GROUP,"THE WINNING EDGE FINANCIAL GROUP|THE WINNING EDGE FINANCIAL GROUP, INC.",Approved,01/18/1994,Small,Corporation,New Jersey,07/16/1991,973-773-6600,1,2,1,2,23 CALSTAN PLACE,CLIFTON,NJ,07013-3802,UNITED STATES,,,THE WINNING EDGE FINANCIAL GROUP,1.0,3,2026-04-02T01:49:44.361161
120116,65260,THEMIS TRADING LLC,THEMIS TRADING LLC,Approved,07/09/2002,Small,Limited Liability Company,Delaware,02/19/2002,973-665-9600,1,2,2,0,"10 TOWN SQUARE, SUITE 100",CHATHAM,NJ,07928,USA,,,THEMIS TRADING LLC,1.0,3,2026-04-02T01:52:31.918310
300679,70292,"THINK ALPHA SECURITIES, LLC","THINK ALPHA FINANCIAL, LLC|TRADINGALPHA|THINK ALPHA SECURITIES, LLC",Approved,10/16/2019,Small,Limited Liability Company,Delaware,02/06/2019,8563893331,1,3,1,0,116 COMMONS WAY,PRINCETON,NJ,08540,UNITED STATES,,,"THINK ALPHA SECURITIES, LLC",1.0,3,2026-04-02T01:58:46.218097
20996,38622,THINKEQUITY LLC,"FORDHAM FINANCIAL MANAGEMENT, INC.|THINKEQUITY LLC",Approved,11/13/1987,Small,Limited Liability Company,Delaware,08/13/2021,212-732-8500,1,4,6,10,"17 STATE STREET, 41ST FLOOR",NEW YORK,NY,10004,UNITED STATES,,,THINKEQUITY LLC,1.0,3,2026-04-02T01:48:35.340536
324388,71097,"THIRD LAKE ASSOCIATES, LLC","THIRD LAKE ASSOCIATES, LLC",Approved,01/19/2024,Small,Limited Liability Company,Delaware,08/14/2020,727-349-9300,1,2,1,0,"1600 EAST 8TH AVENUE,",TAMPA,FL,33605,UNITED STATES,,,"THIRD LAKE ASSOCIATES, LLC",1.0,3,2026-04-02T02:00:21.646255
